district,keyword,name,address,rating,reviews,place_id,lat,lng
大安區,瑜珈,Yaya yoga,106台灣臺北市大安區和平東路三段168號,4.7,37.0,ChIJvTuWXx6rQjQRNJCsrCXsjwk,25.0239503,121.55282919999998
大安區,瑜珈,諾瑪瑜珈新生館 NoMad Om Factory Xin Sheng,106台灣臺北市大安區永康街41巷5號2樓,4.9,21.0,ChIJBR49E9ipQjQRPdZTYg66NDQ,25.0305371,121.52970020000001
大安區,瑜珈,鬆Room 臺北大安館 | 共享空間 | 活動、瑜珈、舞蹈,106台灣臺北市大安區延吉街257號b1,4.9,21.0,ChIJSekm626rQjQRloVXHM2Kx8U,25.034543199999998,121.5566642
大安區,瑜珈,壹樓瑜伽 REYOGA,100台灣臺北市中正區仁愛路二段46號1樓,4.8,22.0,ChIJ6Y4w-dmpQjQR5NiCG4y8Svs,25.038035999999998,121.5278878
大安區,瑜珈,Eros Fitness 東區女性友善健身房,106台灣臺北市大安區復興南路一段150號2樓,5.0,320.0,ChIJtaXP2VmrQjQRYTIYAy4bD88,25.042381100000004,121.54355199999999
大安區,瑜珈,加分事業有限公司,106台灣臺北市大安區復興南路一段129號15 樓,4.6,47.0,ChIJG8xcQPOrQjQRix83kFhEKaM,25.042960599999997,121.5440478
大安區,瑜珈,ONDO Pilates 溫度皮拉提斯・復興,106台灣臺北市大安區仁愛路三段123巷11弄5號,5.0,227.0,ChIJn6dX_2erQjQR3vgMNqjt4ns,25.039514399999998,121.5423031
大安區,SPA,V Sense Spa & Lounge 越式洗髮・按摩 | 台北大安區越式洗髮SPA推薦,106台灣臺北市大安區大安路一段175巷10號,4.9,1595.0,ChIJX_NwqlarQjQRfr_j1hZD6x4,25.036382000000003,121.54665179999999
大安區,SPA,遇Spa,106台灣臺北市大安區復興南路一段206號11樓,5.0,110.0,ChIJ_YGZyUWrQjQRoW6yDI2QPWU,25.039494599999998,121.54350280000001
大安區,SPA,沐光MUUONESPA,106台灣臺北市大安區大安路一段84巷4號1樓,4.9,1056.0,ChIJCX8LZdqrQjQRqaTEiay53RE,25.040926499999998,121.54588749999998
大安區,SPA,大安98SPA足體會館,106台灣臺北市大安區大安路一段98號1樓,4.8,255.0,ChIJDzvMrZOrQjQRVu0dT0xnMTU,25.0404929,121.5459247
大安區,SPA,初綻 Insage SPA｜忠孝店：台北撥筋護膚、清粉刺、深層護膚、台北東區臉部SPA（捷運忠孝復興站）,106台灣臺北市大安區忠孝東路四段57之5號6樓,5.0,1389.0,ChIJIbKzRtKrQjQR4o648LOK-SY,25.041808,121.54565289999998
大安區,SPA,芙洛雅Flora Spa 大安店,106台灣臺北市大安區信義路三段170號6號樓之一,4.9,88.0,ChIJ_Z3bmdSrQjQRfoUsvD9CmSg,25.0329975,121.5420944
大安區,SPA,Villa.like 悅禾莊園 -仁愛會館,106台灣臺北市大安區仁愛路四段27巷6號,4.5,936.0,ChIJm86J_dCrQjQRORzcNmTdP4k,25.0386843,121.5450631
大安區,SPA,Villa.like 悅禾莊園 -安和會館,106台灣臺北市大安區安和路二段171巷9號,4.5,670.0,ChIJ7ZLx6DKqQjQRR0dw7NtvUYk,25.0280936,121.5503933
大安區,SPA,梵莎爾SPA（瑞安館）,10661台灣臺北市大安區瑞安街210號,5.0,262.0,ChIJHy1A9gGrQjQR5tjSAzKOJZ4,25.0279374,121.54044839999997
大安區,SPA,禾漾SPA會館,106台灣臺北市大安區敦化南路一段252巷13號1樓,4.7,123.0,ChIJXZEJP7-rQjQRwWS215j4vH4,25.039926899999998,121.54752479999999
大安區,SPA,足身緣SPA養生概念館,106台灣臺北市大安區和平東路二段165號,5.0,23.0,ChIJbxDR0aerQjQRTfWYLvS_mG0,25.0253594,121.54158229999999
大安區,SPA,幸福媛時尚SPA(科技店）,106台灣臺北市大安區復興南路二段291號5號樓之一,4.3,93.0,ChIJp6AdTrOrQjQR0kLJHAgzrV4,25.0250719,121.5436403
大安區,SPA,NARA泰式養生館 NARA Thai Massage & Spa,106台灣臺北市大安區仁愛路四段345巷4弄19號,4.6,634.0,ChIJqXZnwc-rQjQRiLk8gCxsB0M,25.039106,121.55255100000001
大安區,SPA,大安區 瑞頌 RENASCENCE Body & Facial Treatments,106台灣臺北市大安區大安路一段144巷7號採預約制，來瑞頌前，請務必以電話或Line預約2樓,4.6,26.0,ChIJdbS-V9CrQjQR2sLe26jd-tQ,25.0387251,121.5456236
大安區,SPA,Villa.like 悅禾莊園Spa -仁愛二館,106台灣臺北市大安區復興南路一段211號,4.5,368.0,ChIJuZP33tCrQjQRg9F6iZb2GTw,25.039356899999998,121.5439641
大安區,SPA,泊然概念養生館(全預約制),106台灣臺北市大安區信義路四段293號3樓,4.9,162.0,ChIJn79t-HerQjQRcKQg85dndDE,25.0333781,121.5551336
大安區,SPA,貝拉米塔SPA忠孝館,106台灣臺北市大安區大安路一段82號7樓,4.7,338.0,ChIJEZgledCrQjQRPwEZBgOviXU,25.0411179,121.54596599999999
大安區,SPA,M One SPA,106台灣台北市大安区仁爱路四段27巷6-1號號 B1,4.5,159.0,ChIJqwFF_dCrQjQR5eu9Jrln2mc,25.0388996,121.545059
大安區,SPA,古芸香邸SPA - 台北SPA按摩 占星按摩 經絡按摩 人氣按摩SPA 臉部沙龍 深層按摩 訂製香水 孕婦按摩,106台灣臺北市大安區延吉街246巷6號,4.9,489.0,ChIJF3A3PsmrQjQRMNc-3GOXrZY,25.035298700000002,121.5554926
大安區,SPA,抒沁Soothing spa,106台灣臺北市大安區忠孝東路三段251巷9弄10-1號2樓,5.0,100.0,ChIJHawRBYOrQjQR54i2Mu2itUM,25.043193,121.542182
大安區,SPA,采蝶花園芳香SPA生活館,106台灣臺北市大安區大安路二段160巷13號,4.7,74.0,ChIJ_-XX4iyqQjQR0h366bRCuRM,25.0288956,121.5454027
大安區,SPA,霧裡 spa,10688台灣臺北市大安區忠孝東路三段251巷12弄4號1樓,5.0,65.0,ChIJCxzSgdqrQjQRty83P4wBblw,25.0435061,121.5414351
大安區,SPA,指舞春秋足體養生會館 安和會館｜全身指油壓按摩/腳底按摩 Taipei Massage 24小時營業 台北大安按摩推薦,106台灣臺北市大安區安和路二段37號,4.2,2388.0,ChIJqykh9cyrQjQRVilwqxLKeoM,25.031619499999998,121.552679
大安區,SPA,Eunice SPA 忠孝敦化館,106台灣臺北市大安區忠孝東路四段191號現代大廈4樓,4.9,613.0,ChIJ89k2CsWrQjQR7bRxBEh8oSg,25.0417158,121.5511481
大安區,SPA,詩嫚特Smarter spa紓壓(公館店),106台灣台北市大安区罗斯福路三段325號2樓之9,4.7,247.0,ChIJcc7oHYypQjQRISrcJFv9eHg,25.017152,121.53220900000001
大安區,SPA,Eunice SPA 忠孝二館,106台灣台北市大安区忠孝东路四段122之4號5樓,4.9,236.0,ChIJa4UVocvQhKERJUwNh0oHV78,25.041223,121.54727
大安區,SPA,日正PRIME SPA,106台灣臺北市大安區大安路一段249號,4.8,311.0,ChIJowQPcNerQjQRUlYW5GMGfoE,25.033764299999998,121.54616879999999
大安區,SPA,易境東方莊園,106台灣臺北市大安區光復南路346巷46號,4.7,272.0,ChIJs1lRm8irQjQRqt-lmjad4-I,25.0384915,121.5562447
大安區,SPA,竹之坊養身會館,106台灣臺北市大安區大安路一段52巷6號1樓,4.6,767.0,ChIJYaxCQKyrQjQRLxyv3hTLIrc,25.0430223,121.5459374
大安區,SPA,黛寶拉SPA 大安館｜大安高工站SPA按摩｜女性芳療舒壓館,106台灣臺北市大安區復興南路二段78巷26號1樓,4.9,233.0,ChIJzeNIViuqQjQRba1XdKKo4fA,25.031035199999998,121.542548
大安區,SPA,【沐庭足體養生館】大安區按摩 | 全身按摩 | 足部按摩室 | 腳底按摩 | 精油按摩 | 半身按摩 | 按摩店 | 舒壓 |足湯| massage | foot massage | 마사지 | マッサージ,106台灣臺北市大安區建國南路一段352號,4.7,553.0,ChIJ5_tdZ9WrQjQRkh0lJEAtmac,25.034081,121.537324
大安區,SPA,天堂美容美體養生館按摩 - 台北 大安區 通化夜市按摩推薦 霧髮際線 禿頭救星 霧眉首選 野生眉 仙霧眉 采耳 耳蠋 頭療好評 臉部撥筋 腳底按摩 精油SPA 熱門男生開運眉 飄眉 美瞳內眼線好評 刮痧推拿 熱蠟除毛,106050台灣臺北市大安區通化街15號,4.9,1115.0,ChIJC4aDwn6rQjQRWWm1GcW0LtI,25.0320593,121.5543876
大安區,SPA,費思特 美容美體SPA安和店,106台灣臺北市大安區安和路一段102巷21號1樓,4.9,143.0,ChIJ2XA6J8yrQjQRLSTj8fd5Ysw,25.0344004,121.55065399999998
大安區,SPA,芯采耳 Ear Spa,10666台灣臺北市大安區復興南路一段206號11樓,4.9,130.0,ChIJU2utu2WrQjQRyWmJTFM3Csc,25.039494599999998,121.54350280000001
大安區,SPA,貝拉薇BellaVilla放鬆療癒師｜客製化護理｜精油舒壓｜按摩刮痧推薦｜筋膜調理｜體態管理｜臉部精緻,106台灣臺北市大安區延吉街135號3樓,5.0,51.0,ChIJS4LEg8arQjQROpISJIesxNQ,25.0423731,121.55440089999999
大安區,SPA,聊癒惠所 Nap Beauty & Spa Lounge,106台灣臺北市大安區敦化南路一段233巷31號,5.0,36.0,ChIJfeDjHrOrQjQRCXvDNmvTR8E,25.040515499999998,121.5510368
大安區,SPA,逗Doll Spa 台北明曜店｜ 專業認證孕婦按摩｜芳療精油舒壓按摩｜限女性｜近捷運,106台灣臺北市大安區忠孝東路四段231號10樓,5.0,1109.0,ChIJlYtXnGerQjQRmCvtV_954cw,25.041694699999997,121.55307549999998
大安區,SPA,佐登妮絲專業SPA_台北仁愛店,106台灣臺北市大安區復興南路一段219巷25號,4.9,79.0,ChIJLwV0VtCrQjQR6uBJmw3lM8o,25.039113699999998,121.5456025
大安區,SPA,專業按摩 Mr.Liao｜運動按摩｜經絡按摩｜整復推拿｜淋巴引流,106台灣臺北市大安區基隆路二段136號9樓,5.0,228.0,ChIJHWCGUQR3bjQRSwV4P95GKUQ,25.028624699999998,121.556603
大安區,SPA,永常樂足體養生館 Massage,106台灣臺北市大安區安和路二段243號2樓,4.8,208.0,ChIJYeUrJTKqQjQRmxo3hv0MfQI,25.0248897,121.55041929999999
大安區,SPA,午後享spa（預約制,106台灣臺北市大安區潮州街84號對面號,5.0,42.0,ChIJp7PzRiapQjQRzeAJzOPJAVg,25.0290896,121.52457550000001
大安區,SPA,泰晶殿皇家SPA莊園-安和會館,10680台灣臺北市大安區安和路二段102號,4.9,2181.0,ChIJtZHvlDKqQjQRGSbIpd5Vico,25.028308799999998,121.54980599999999
中山區,美甲,Sister 時尚美學館 ｜美甲｜美睫｜水晶指甲｜男士手足保養｜摳咬甲矯正｜霧眉,104台灣台北市中山区林森北路306號2樓,4.9,1270.0,ChIJz-4k_mepQjQRN_xH8a7LGNI,25.0560304,121.52535100000001
中山區,美甲,AN｜中山8美學,"號8F, No. 1-2南京西路中山區臺北市台灣 104",4.8,2408.0,ChIJncyR2y2pQjQRVelkNaTI-_g,25.0525861,121.5217131
中山區,美甲,HSIN NAILS 馨日式美甲/美睫/足部保養,104台灣臺北市中山區龍江路295巷13號1樓,5.0,590.0,ChIJB7-MxASrQjQR3X7RnqJm1zc,25.060782999999997,121.541776
中山區,美甲,ONi美學-中山區美甲美睫,10491台灣台北市中山区中山北路一段105巷15-2號2樓,4.9,238.0,ChIJgXAj02ipQjQRWG4uLD9bY48,25.0508404,121.5235867
中山區,美甲,Beautiful Day,104台灣臺北市中山區中山北路二段93巷9-5號1樓,4.9,270.0,ChIJCyWuqI6pQjQRuXw2LNT9g0I,25.0594122,121.52411989999999
中山區,美甲,I.S. Beautify Studio-中山區專業美睫|推薦除毛|人氣霧眉|口碑紋繡|私密粉嫩淡化|胸部粉嫩淡化,104台灣臺北市中山區中山北路一段105巷18-1號4F-3,5.0,174.0,ChIJWdX3_7epQjQR6zWF0E2Y7Vk,25.0503938,121.5245004
中山區,美甲,中山美甲秘境 Nail Salon 小紅書美甲延甲彩繪排鑽｜美甲共享空間｜場地租借,10491台灣臺北市中山區錦州街16號美甲間2樓,4.9,70.0,ChIJC4dqjrapQjQR9Ded-IjRo38,25.0602289,121.5240158
中山區,美甲,A&A beauty salon 美甲/美睫/美容/美體/半永久紋繡與教學/脫毛美膚/雙連中山捷運站,10491台灣臺北市中山區中山北路二段62巷37-1號1樓,4.9,1525.0,ChIJf5KOcpGpQjQR_rThn2b_niU,25.056756999999998,121.52082899999999
中山區,美甲,瑞.美學 R.Beauty,"3樓之1, No. 41號南京西路大同區臺北市台灣 103",4.8,846.0,ChIJT7glG_OpQjQR0b7n3Jwarbk,25.0529272,121.5198509
中山區,美甲,布拉藝術美甲 Bula Nail 行天宮店,104台灣臺北市中山區松江路297巷18號,4.8,900.0,ChIJedIEkJSpQjQRvtniUHYblO4,25.0609556,121.53464400000001
中山區,美甲,Ms.Leading 蜜思美甲 | 接睫 | 霧眉 | Whitening Net 白凝美齒,104台灣臺北市中山區中山北路二段72巷16號1樓,4.9,565.0,ChIJ5dS8ugqpQjQRXaNasZPXyjA,25.0569988,121.5216668
中山區,美甲,Just Nail_Katty's studio中山美甲工作室,103台灣台北市大同区南京西路30號7樓之3,5.0,75.0,ChIJ4ehCqMapQjQR2QQOSfyDqrE,25.0525347,121.5200176
中山區,美甲,Loulou beauty salon | 中山美甲 |中山美甲推薦 | 光療指甲 | 紋眉 | 霧眉 | 貓眼美甲 | 法式指甲 | 美甲店,103台灣臺北市大同區南京西路89號3 樓,5.0,103.0,ChIJBS6LaQCpQjQRRAHmK0ueL6U,25.053338699999998,121.51832300000001
中山區,美甲,NeeD.Ü.Nail Studio｜中山美甲｜松江南京美甲,104台灣臺北市中山區松江路108巷25號3樓,4.9,68.0,ChIJ42qzdzupQjQRCrRRPwWJnvI,25.051489,121.5304332
中山區,美甲,24h童話美學《採預約制》美甲/美睫/育髮/熱蠟美膚,10491台灣臺北市中山區長春路100號十二樓之9,4.9,269.0,ChIJs4smmmepQjQRf7_oVNT8y7c,25.0547762,121.5279422
中山區,美甲,Wen2 nails雯甲美創,104台灣臺北市中山區林森北路487號1樓222室,5.0,216.0,ChIJrcRAYtOpQjQRfGx2DjtpAy8,25.061384999999998,121.526379
中山區,美甲,YAN Beauty 嫣美甲美學概念館,10491台灣臺北市中山區農安街196號,4.9,171.0,ChIJsfuV4DipQjQRxrCge3_XALo,25.064494999999997,121.5357354
中山區,美甲,Listen Nails,10491台灣臺北市中山區林森北路133巷29號1樓,5.0,1035.0,ChIJrQWeNzqpQjQR5A62hJSfFd8,25.0509356,121.5263104
中山區,美甲,Alpha Nails & Spa 美學設計宅,104台灣台北市中山区民生东路二段147巷12弄31號1樓,4.9,491.0,ChIJSdwVWsupQjQRrveHmQMIxZM,25.0598884,121.5338547
中山區,美甲,Leann Nails 美甲工作室,10491台灣臺北市中山區復興北路514巷58號,5.0,60.0,ChIJOQ5ipdirQjQRDdMl4ePSjvM,25.065868,121.54159369999999
中山區,美甲,Ni Oni 時尚美學,104台灣臺北市中山區伊通街87巷4-1號,4.9,456.0,ChIJM5JrdFupQjQRrOjNmgq3VLs,25.0528108,121.53516039999998
中山區,美甲,喬米時尚美學(雙連店)美睫/接睫毛/美甲/除毛/眉毛/採耳/掏耳專門店/台北中山區,104台灣臺北市中山區民生西路6號3樓,4.9,754.0,ChIJPfLbX-qpQjQRHRK0WGZTstM,25.0577036,121.52238509999998
中山區,美甲,Chaco*Nail 預約制 美甲SPA,104台灣臺北市中山區南京西路12巷9號3樓,5.0,106.0,ChIJ0fAi06qrQjQRt-CEHsDwGdI,25.0518798,121.5215037
中山區,美甲,小時光Delight美甲美睫除毛｜中山區必推美甲｜網美美睫｜網紅美甲｜睫毛教學｜不推銷,10491台灣臺北市中山區雙城街17巷22號,4.8,406.0,ChIJu9ukvw2pQjQRwSr9qdxut68,25.064402299999998,121.5250452
中山區,美甲,Aimer 艾 · 指藝美睫（台北中山區霧眉推薦／台北中山區美甲店推薦／中山區凝膠指甲手足保養推薦／林森北路美甲水晶甲／台北嫁接睫毛推薦／台北紋眼線修眉毛推薦）,10408台灣臺北市中山區南京東路一段62-1號5樓,4.9,164.0,ChIJPfbWRG-pQjQR4FpkPGqSTFU,25.051938,121.52495649999999
中山區,美甲,ilis苡莉詩美甲&采萌美睫studio|中山美甲|中山美甲推薦遼寧美甲|中山美睫|中山平價美甲|南京復興美甲,104台灣臺北市中山區遼寧街56-1號,5.0,90.0,ChIJD3MsEQqrQjQRno1wzhs6w3k,25.050310300000003,121.5421964
中山區,美甲,布拉藝術美甲 BulaNail 中山店,103台灣臺北市大同區承德路一段66號4樓,5.0,350.0,ChIJoY4Uy5upQjQRU3WBZnHaE3s,25.052088,121.5171321
中山區,美甲,Be You Nail Salon,10491台灣臺北市中山區中山北路二段93巷9號,5.0,137.0,ChIJu9iVEQCpQjQRYm1Lj1RdOhA,25.0594308,121.5239567
中山區,美甲,E.C.A女性魅力美學/光固睫毛/美睫美甲spa,10491台灣臺北市中山區松江路132巷5-1號🩷預約Line : @usa5173a,4.8,98.0,ChIJl9p722CpQjQRTBHCtCA8HfM,25.0529941,121.53232369999998
中山區,美甲,Ninanail studio. 中山美甲/台北美甲/行天宮美甲,104台灣臺北市中山區民生東路二段151-1號號B1,5.0,14.0,ChIJFRsVvvCpQjQRlVaY8fA4-og,25.058147599999998,121.53539219999999
中山區,美甲,玩美時尚salon/外泌體蘊髮／美睫美甲紋髮,104台灣台北市中山区林森北路413號5樓-6,4.9,137.0,ChIJ-bndCHOpQjQRLNBRmxAbKGc,25.0600542,121.5256417
中山區,美甲,Aura Art Nail 尋光美學｜美甲·藝術｜雙連_中山_台北美甲｜預約制,"8樓之7, No. 57號南京西路大同區臺北市台灣 103",4.9,68.0,ChIJaR9xZtqpQjQRID400Q4O_Jo,25.0530243,121.51938439999999
中山區,美甲,I Nails 愛甲園,10491台灣台北市中山区南京东路一段62之1號晶華風尚大樓2樓之1,5.0,44.0,ChIJ80zHh_6pQjQRDWDczyPDyiI,25.0519367,121.5249003
中山區,美甲,Isisnail莉朵莎美甲工作室 - 台北中山區｜美甲推薦 專業美甲光療凝膠 水晶美甲彩繪 熱門雜誌設計款 優質人氣頂級手足保養 病變甲 問題甲 灰指甲處理修護首選 足底修護 去除死皮 美甲教學 培訓價格 網友PTT Dcard推薦,10491台灣臺北市中山區復興北路178號8樓之11,5.0,29.0,ChIJZ9mq5mupQjQR4NewwsPqoac,25.0543251,121.54386249999999
中山區,美甲,微甜美甲美學 Little Sweet .nail（中山店）,104台灣臺北市中山區南京西路1號7樓,5.0,113.0,ChIJ3zNtsGypQjQRoKSrQc5x_VA,25.052560999999997,121.52185099999998
中山區,美甲,M.M nail studio美甲工作室,10484台灣臺北市中山區合江街130巷22號1樓,4.8,76.0,ChIJgZ8LYA6rQjQR-53Dzk19zGY,25.0594488,121.5380453
中山區,美甲,丘麋美甲,104台灣臺北市中山區中山北路二段99號7樓-1,4.8,95.0,ChIJX0vm-xCpQjQR1AkgTcJAPOc,25.059615899999997,121.5231824
中山區,美甲,雙連母女專業修甲/凍甲/灰指甲/厚甲/修腳皮/紋繡/挽面,104台灣臺北市中山區中山北路二段96巷50號2樓,4.8,512.0,ChIJRxUIDkKpQjQRheXPbCeMYlE,25.0598052,121.5209747
中山區,美甲,Homie Beauty轟咪美學,104台灣臺北市中山區錦州街159號8樓之7,5.0,27.0,ChIJOcZL896pQjQREHuGw6mHPDM,25.0604636,121.5298886
中山區,美甲,chili_girls_studio 中山國小美甲 美足護理,104台灣臺北市中山區林森北路432號2樓,4.9,65.0,ChIJX-KHsXqpQjQRMaBUj1GRtgg,25.060162899999998,121.52542199999999
中山區,美甲,I-MAKE愛美客•美甲/美睫/手足保養,10491台灣台北市中山区民权西路20號6樓之1,4.9,86.0,ChIJn5BTx0OpQjQRaFQ6ARn2Ajg,25.062581599999998,121.5218054
中山區,美甲,依黎娜Irina Nails,104台灣臺北市中山區中山北路一段140巷11號2樓,5.0,48.0,ChIJAWT85AypQjQRf-y5wbXaexM,25.051572999999998,121.5216305
中山區,美甲,HNail玉玄美甲美睫南京店,104台灣臺北市中山區遼寧街109-1號,4.8,211.0,ChIJ6zThM7irQjQRO95QxQ-fM4c,25.0512025,121.5418754
中山區,美甲,小美-美甲 藝術指甲沙龍 中山分店,10491台灣臺北市中山區長安東路二段234號,5.0,55.0,ChIJ2coaGQCrQjQR6_PsNo3eu-s,25.048186899999997,121.5429636
中山區,美甲,ALLOYA英國愛若雅無毒指甲油 誠品生活南西店4F,10491台灣臺北市中山區南京西路14號,4.8,315.0,ChIJv-H_PbupQjQRiat9oW29Gp0,25.052187,121.5206641
中山區,美甲,女神殿堂美甲美睫,104台灣臺北市中山區中山北路二段59巷29弄10-2號,5.0,67.0,ChIJ7SSxIW-pQjQRTm8o4Z1Pfwk,25.0557503,121.5250092
中山區,美甲,Top nails 頂尖美甲館,"1樓, No. 19號中山北路二段128巷中山區臺北市台灣 10491",4.5,60.0,ChIJIyT06kOpQjQRi5nY-2w8ZRw,25.061842,121.521183
中山區,美甲,Qube Nails 美甲美睫紋繡,104台灣臺北市中山區中山北路二段77巷5號2樓,4.8,43.0,ChIJb8G8EwmpQjQRG0rkgYnEHPg,25.0576139,121.5232489
中山區,美甲,康玥美甲整體造型沙龍,"號3樓, No. 13民生西路中山區臺北市台灣 10491",5.0,60.0,ChIJjerqBUKpQjQRyz5BLVtPJYQ,25.057907999999998,121.5215736
中山區,美甲,喬米時尚美學No.5 Charming girl (行天宮店),104台灣臺北市中山區松江路330巷21號1樓,4.9,366.0,ChIJf_leIOWpQjQR0AXUrtGGgkU,25.0612849,121.53210689999999
中山區,美甲,For U 為妳美甲,104台灣臺北市中山區民權西路70巷45之2號1樓,5.0,72.0,ChIJJ-SQfgupQjQRWeZE1B0SNkE,25.060726,121.5205232
中山區,美甲,Life nail /南京復興美甲/日式手足保養/預約制-中山專業美甲|熱門美甲|美甲推薦|必去美甲|客製化美甲|專業手足保養|人氣光療|日式美甲|南京復興美甲推薦,104台灣臺北市中山區長春路287號2樓,5.0,25.0,ChIJRd1po6-rQjQRg-st24mhbbg,25.054838,121.54183599999998
中山區,美甲,V’s美甲美睫紋繡美學沙龍,10491台灣臺北市中山區雙城街17巷18號1樓,4.7,130.0,ChIJT48dEP6pQjQRpaMSnHgN9D0,25.0644287,121.52493559999998
中山區,美甲,Vnails studio｜中山美甲、霧眉、美睫、野生眉雕塑,104台灣臺北市中山區中山北路二段26巷21號,5.0,14.0,ChIJw-ZUV8CpQjQR2GexdfRF0aw,25.0541068,121.52112
中山區,美甲,JT Art美甲美睫紋繡美學,104台灣臺北市中山區吉林路161巷30號1樓,4.9,109.0,ChIJbdv3mV6pQjQR1MEKoqcPm3o,25.0588468,121.53206639999999
中山區,美甲,ColoringGirl.朵朵美甲,104台灣臺北市中山區錦州街130號,4.8,82.0,ChIJoRm-_TCpQjQRKSZZx_6VAHE,25.060248599999998,121.5286608
中山區,美甲,日光美甲制所 HIKARI NAIL STUDIO,104台灣臺北市中山區林森北路85巷39號,5.0,37.0,ChIJ5WQwrkqpQjQRq7IPigiLQX4,25.0496037,121.52627960000001
中山區,美甲,Moin beauty salon 髮廊複合式美甲美睫霧眉,10491台灣臺北市中山區民生東路二段139號2樓,4.9,806.0,ChIJYZ5AjF6pQjQReoXQwCgdaqE,25.0580589,121.53261610000001
中山區,美甲,Alysa愛麗莎美甲 水晶指甲、甲油凝膠、手足保養、美甲教學、嫁接美睫、熱蠟除毛、女性美甲、男性美甲#捷運中山國小站#捷運民權西路站#晴光商圈*門口面對公園#林森北美甲#中山美甲,104台灣臺北市中山區雙城街13巷1號門口面對公園1樓,4.9,147.0,ChIJofuwFZWpQjQR5x9fVjCz5ZY,25.0641596,121.52450069999999
中山區,美甲,MIIN Beauty 米蕓時尚美學,104台灣臺北市中山區吉林路26巷14號1樓,5.0,220.0,ChIJheLduHSpQjQRxpsNjRh1Otg,25.051360199999998,121.52946619999999
中山區,美睫,A+Lash,104台灣台北市中山区南京西路23巷1-3號號3樓,4.9,1115.0,ChIJZ7Q7RWmpQjQRcTvd7gd--JY,25.053343,121.520642
中山區,美睫,MI BEAUTY中山店,104台灣臺北市中山區中山北路二段103號7樓之4,5.0,586.0,ChIJd0qIToypQjQRKpx5bYEgm8A,25.059739999999998,121.52320429999999
中山區,美睫,IA專業美睫設計,10352台灣台北市大同区南京西路41號13-7,5.0,583.0,ChIJUWcr_mupQjQRH38EVk0jRZc,25.0529272,121.5198509
中山區,美睫,Dolly Lash日式美睫沙龍,10491台灣臺北市中山區錦州街426巷1弄25號,5.0,281.0,ChIJjcBrZeSrQjQRrdTYW8WgLiI,25.0598681,121.54357900000001
中山區,美睫,️ 𝗟𝗮𝗟𝗮時尚美睫,"號3樓, No. 35民權西路中山區臺北市台灣 104",5.0,183.0,ChIJExyPCkSpQjQRTIKAC5a6EbE,25.063058899999998,121.521143
中山區,美睫,ღ千金美睫ღ ▪ Line ID：@yu101929,104台灣臺北市中山區遼寧街101巷31-1號1樓,5.0,243.0,ChIJVZsLhUKpQjQRGfLHX95Xp64,25.0508753,121.54336199999999
中山區,美睫,Reborn柔本專業美睫《中山店》-台北中山嫁接睫毛 美睫 日式/3D/6D/仿真/棕色/濃密款/山茶花美睫 專業價格推薦 美睫技術課程教學 中山捷運站 PTT Dcard,103台灣臺北市大同區赤峰街3巷3弄2號,4.9,114.0,ChIJpXKpQWqpQjQR2lgDRTbJEHQ,25.0534884,121.5194542
中山區,美睫,1Plus studio美睫,10491台灣臺北市中山區南京東路二段108號15樓之3,5.0,802.0,ChIJOTmVOmGpQjQRfLgPoaXH5Wk,25.0517765,121.53209
中山區,美睫,好美好美日式美睫沙龍｜美睫、紋繡領導品牌｜半永久專業課程教練,103014台灣臺北市大同區南京西路64巷16之6號,5.0,760.0,ChIJ6ySQPnWpQjQRn8fdoSkyDmU,25.0517556,121.51852070000001
中山區,美睫,MissLee Eyelash 專業美睫,104台灣台北市中山区农安街26號2樓,5.0,74.0,ChIJ5fwMmq6pQjQR8jJfNulNmrI,25.064820299999997,121.5260454
中山區,美睫,Eve Studio,103台灣臺北市大同區南京西路57號7樓之1,5.0,181.0,ChIJyaeoiBapQjQRi0Na_PbWin4,25.0530153,121.5193985
中山區,美睫,Migami_kazumi eyelash- 中山美甲美睫 中山區(美睫美甲，做指甲，法式角蛋白，線條霧眉，日系美睫推薦，半永久紋繡推薦 ),10491台灣臺北市中山區南京東路一段62-1號5樓,5.0,57.0,ChIJVYG5m8CpQjQRKLoOTB0OCQs,25.051938,121.52495649999999
中山區,美睫,Ms.brow日式專業美睫salon｜半永久定妝,103台灣臺北市大同區南京西路62號16F 3 16樓3號,5.0,554.0,ChIJsz8EyBapQjQR3wbHJJ3d8yM,25.0527615,121.5192829
中山區,美睫,DEERLASH中山店 美睫 除毛 紋綉,104台灣臺北市中山區中山北路二段44巷21-2號1樓,4.7,365.0,ChIJhzbfzjypQjQRhTDIzYp5qTQ,25.0551523,121.5211617
中山區,美睫,拾壹顏究｜Phur仙女眉睫｜台北霧眉｜熱蠟修眉｜美睫｜角蛋白｜眉部無創除色｜肌膚管理｜中山區護膚｜捷運中山站,103台灣臺北市中山區南京西路1-1號10樓1002室,5.0,161.0,ChIJs7UJVWipQjQRj4D4y24pEn8,25.052560699999997,121.5218506
中山區,美睫,SEASON Tokyo 日本專業美睫沙龍 中山店 / 睫毛嫁接 / 俏睫術 / 野生眉 / 眉型設計 / 熱蠟修眉 / 課程教學,10352台灣台北市大同区南京西路30號三樓之1,4.8,129.0,ChIJZ_ENSGmpQjQReljoAaM8DUk,25.0525979,121.51987229999999
