鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中壢區,房地(土地+建物)+車位,桃園市中壢區復華六街與長興街口 B3-05F,24.15,住,,,1040415,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.47,3,2,2,有,無,8300000,54177,坡道平面,38.34,1250000,,RPTPMLSKQHKFFBH76CB
中壢區,房地(土地+建物)+車位,桃園市中壢區復華六街與長興街口 B3-09F,24.15,住,,,1040525,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.47,3,2,2,有,無,8300000,54945,坡道平面,38.34,1150000,,RPUPMLSKQHKFFBH86CB
中壢區,房地(土地+建物)+車位,桃園市中壢區復華六街與長興街口 B3-11F,24.15,住,,,1040310,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.47,3,2,2,有,無,8330000,55176,坡道平面,38.34,1150000,,RPVPMLSKQHKFFBH96CB
中壢區,房地(土地+建物)+車位,桃園市中壢區復華六街與長興街口 A2-13F,17.57,住,,,1040410,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.68,2,2,1,有,無,6330000,54378,坡道平面,38.34,1200000,,RPXNMLOLQHKFFBH66CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040405,土地1建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.8,2,2,1,有,無,12970000,142841,,0.0,0,,RPUSMLLJRHKFFAH98CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040405,土地1建物1車位0,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.8,2,2,1,有,無,13120000,144493,,0.0,0,,RPVSMLLJRHKFFAH09CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040418,土地1建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.8,2,2,1,有,無,13570000,149449,,0.0,0,,RPWSMLLJRHKFFAH56CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040307,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.0,2,2,1,有,無,12560000,136522,,0.0,0,,RPSUMLLJRHKFFAH98CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040330,土地1建物1車位0,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.0,2,2,1,有,無,13760000,149565,,0.0,0,,RPPVMLLJRHKFFAH78CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040307,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.0,2,2,1,有,無,12560000,136522,,0.0,0,,RPOOMLMJRHKFFAH08CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040330,土地1建物1車位0,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.0,2,2,1,有,無,13760000,149565,,0.0,0,,RPVOMLMJRHKFFAH78CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040524,土地1建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.13,2,2,1,有,無,14490000,149182,,0.0,0,,RPWQMLMJRHKFFAH09CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040804,土地1建物1車位0,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10130000,132905,,0.0,0,,RPRUMLMJRHKFFAH98CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040309,土地1建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10030000,131593,,0.0,0,,RPTUMLMJRHKFFAH56CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040309,土地1建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10270000,134742,,0.0,0,,RPVUMLMJRHKFFAH76CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040314,土地1建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10520000,138022,,0.0,0,,RPXUMLMJRHKFFAH96CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040307,土地1建物1車位0,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10650000,139727,,0.0,0,,RPOVMLMJRHKFFAH78CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040330,土地1建物1車位0,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10650000,139727,,0.0,0,,RPQVMLMJRHKFFAH98CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040307,土地1建物1車位0,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,11020000,144581,,0.0,0,,RPRVMLMJRHKFFAH09CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040630,土地1建物1車位0,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.13,2,2,1,有,無,13410000,138062,,0.0,0,,RPUWMLMJRHKFFAH86CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,11.42,商,,,1040325,土地1建物1車位0,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.13,2,2,1,有,無,13560000,139607,,0.0,0,,RPVWMLMJRHKFFAH96CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040309,土地1建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10150000,133167,,0.0,0,,RPPNNLMJRHKFFAH18CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040516,土地1建物1車位0,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10300000,135135,,0.0,0,,RPQNNLMJRHKFFAH28CB
桃園區,房地(土地+建物),桃園市桃園區中華路42號旁,9.24,商,,,1040307,土地1建物1車位0,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,76.22,2,2,1,有,無,10760000,141170,,0.0,0,,RPTNNLMJRHKFFAH58CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之2號9樓,23.45,住,,,1031108,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.0,3,2,2,有,無,6860000,56787,坡道平面,30.21,1250000,,RPPNMLMJRHKFFGH68CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號9樓之5,18.11,住,,,1040213,土地1建物1車位2,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,5830000,91938,坡道平面,60.42,2500000,,RPQNMLMJRHKFFGH78CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之6號11樓,19.72,住,,,1040608,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5700000,57770,坡道平面,30.21,1150000,,RPRNMLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之3號4樓,23.45,住,,,1031215,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6550000,54553,坡道平面,28.19,1050000,,RPSNMLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號5樓之2,24.51,住,,,1031108,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6950000,54945,坡道平面,30.21,1250000,,RPTNMLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號10樓之5,17.58,住,,,1031107,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,5010000,56601,坡道平面,30.21,1250000,,RPUNMLMJRHKFFGH56CB
平鎮區,房地(土地+建物),桃園市平鎮區南平路149之7號,14.39,住,,,1031126,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.22,0,0,0,無,無,4200000,53017,,0.0,0,,RPVNMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號6樓之5,18.12,住,,,1031107,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,5150000,59349,坡道平面,30.12,1100000,,RPWNMLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路143號6樓之2,28.24,住,,,1040617,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.72,4,2,2,有,無,7450000,48624,坡道平面,30.21,1250000,,RPXNMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號2樓之5,18.12,住,,,1031222,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,5800000,66980,坡道平面,28.19,1100000,售價包含裝潢或家電。,RPOOMLMJRHKFFGH68CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號3樓之5,18.12,住,,,1031107,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,4950000,56493,坡道平面,30.21,1100000,,RPPOMLMJRHKFFGH78CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之8號4樓,19.18,住,,,1031107,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,5400000,57090,坡道平面,30.21,1100000,,RPQOMLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之6號5樓,19.72,住,,,1040126,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5790000,58913,坡道平面,30.21,1150000,,RPROMLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號5樓之2,24.51,住,,,1031107,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7230000,58608,坡道平面,30.21,1150000,,RPSOMLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號7樓之5,18.12,住,,,1031208,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,5040000,57080,坡道平面,30.21,1150000,,RPTOMLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號12樓之1,22.91,住,,,1031119,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,3,2,2,有,無,6600000,55383,坡道平面,30.21,1250000,,RPUOMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號7樓之5,17.58,住,,,1031210,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4920000,55246,坡道平面,30.21,1250000,,RPVOMLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號6樓之2,24.51,住,,,1031107,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7350000,58801,坡道平面,30.21,1250000,,RPWOMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路143號5樓之2,28.24,住,,,1040407,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.72,4,2,2,有,無,7900000,52153,坡道平面,30.21,1250000,,RPXOMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號12樓之3,17.58,住,,,1031107,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5000000,58964,坡道平面,28.19,1050000,,RPOPMLMJRHKFFGH78CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之9號7樓,29.31,住,,,1040302,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8150000,51516,坡道平面,28.19,1200000,,RPPPMLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路141號8樓之1,18.12,住,,,1040112,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.81,2,2,1,有,無,5040000,57328,坡道平面,30.21,1050000,,RPQPMLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號5樓之3,17.58,住,,,1031107,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,4950000,58489,坡道平面,30.21,1150000,,RPRPMLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號12樓之5,18.12,住,,,1031108,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5250000,63876,坡道平面,30.21,1100000,,RPTPMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號6樓之3,17.58,住,,,1031107,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,4980000,60489,坡道平面,30.21,1050000,,RPUPMLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之6號9樓,19.72,住,,,1031119,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,6350000,66658,坡道平面,30.21,1100000,,RPVPMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路143號7樓之1,23.98,住,,,1031107,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6560000,52982,坡道平面,30.21,1150000,,RPWPMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之9號8樓,29.31,住,,,1031208,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8500000,55309,坡道平面,30.21,1150000,,RPXPMLMJRHKFFGH07CB
平鎮區,房地(土地+建物),桃園市平鎮區南平路149之8號,13.32,住,,,1031107,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.1,0,0,0,無,無,3950000,54036,,0.0,0,,RPOQMLMJRHKFFGH88CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號12樓之1,22.91,住,,,1040724,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,3,2,2,有,無,6500000,55383,坡道平面,30.21,1150000,,RPPQMLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路143號11樓之1,23.98,住,,,1031119,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6750000,54843,坡道平面,30.21,1150000,,RPQQMLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號2樓之3,17.58,住,,,1031107,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,4800000,56949,坡道平面,30.21,1100000,,RPRQMLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之7號9樓,23.45,住,,,1031107,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,7350000,61741,坡道平面,30.21,1250000,,RPSQMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路143號13樓之1,23.98,住,,,1031210,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,6850000,56312,坡道平面,30.21,1100000,,RPTQMLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號9樓之2,24.51,住,,,1040427,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7010000,55881,坡道平面,28.19,1100000,,RPUQMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之9號11樓,29.31,住,,,1031119,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8400000,53804,坡道平面,30.21,1250000,,RPVQMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之2號8樓,23.45,住,,,1031119,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6860000,57794,坡道平面,30.21,1150000,,RPWQMLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號11樓之2,24.51,住,,,1031203,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,7200000,57305,坡道平面,30.12,1250000,,RPXQMLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號11樓之1,22.91,住,,,1040105,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6750000,56311,坡道平面,28.19,1200000,,RPORMLMJRHKFFGH98CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之1號9樓,23.45,住,,,1031108,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,7500000,62406,坡道平面,30.21,1250000,,RPPRMLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號3樓之5,17.58,住,,,1031229,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.64,2,2,1,有,無,4600000,51863,坡道平面,28.19,1050000,,RPQRMLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路141號4樓之2,23.45,住,,,1040112,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,6500000,54320,坡道平面,30.21,1150000,,RPRRMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號7樓之1,22.91,住,,,1031119,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,7050000,61632,坡道平面,30.21,1100000,,RPSRMLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之1號5樓,23.45,住,,,1031203,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,7100000,59910,坡道平面,30.21,1100000,,RPTRMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號9樓之3,17.58,住,,,1031107,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,5650000,70032,坡道平面,30.21,1100000,,RPURMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路141號12樓之2,23.45,住,,,1040713,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,7000000,58701,坡道平面,28.19,1100000,,RPVRMLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路141號4樓之1,18.12,住,,,1031107,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.81,2,2,1,有,無,4850000,53058,坡道平面,28.19,1050000,,RPWRMLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之9號6樓,29.84,住,,,1040713,土地1建物1車位2,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8750000,63037,坡道平面,58.4,2150000,,RPXRMLMJRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號10樓之1,22.91,住,,,1040309,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6850000,58007,坡道平面,30.21,1250000,,RPOSMLMJRHKFFGH09CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路143號5樓之1,23.98,住,,,1031108,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.32,3,2,2,有,無,7000000,56660,坡道平面,28.19,1100000,,RPQSMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路141號3樓之2,23.45,住,,,1031107,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.7,3,2,2,有,無,6450000,54320,坡道平面,30.21,1100000,,RPRSMLMJRHKFFGH76CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號3樓之3,17.58,住,,,1031108,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,4950000,59258,坡道平面,30.21,1100000,,RPSSMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號9樓之5,18.12,住,,,1031107,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,5600000,66031,坡道平面,30.21,1100000,,RPTSMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之1號3樓,23.45,住,,,1031107,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6800000,56415,坡道平面,30.21,1150000,,RPUSMLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之8號6樓,19.71,住,,,1040115,土地1建物1車位2,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.53,2,2,1,有,無,6290000,86234,坡道平面,60.42,2400000,,RPVSMLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之1號12樓,23.45,住,,,1031208,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.36,3,2,2,有,無,6730000,55716,坡道平面,30.21,1150000,,RPWSMLMJRHKFFGH27CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號4樓之5,18.12,住,,,1031208,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,4890000,54879,坡道平面,30.21,1150000,,RPXSMLMJRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之3號7樓,23.45,住,,,1031108,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6900000,58198,坡道平面,30.21,1150000,,RPOTMLMJRHKFFGH56CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號10樓之5,18.12,住,,,1040427,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.36,2,2,1,有,無,5900000,68232,坡道平面,30.21,1250000,,RPPTMLMJRHKFFGH66CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之5號6樓,19.72,住,,,1031119,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.97,2,2,1,有,無,5630000,56882,坡道平面,30.21,1150000,,RPQTMLMJRHKFFGH76CB
平鎮區,房地(土地+建物),桃園市平鎮區南平路149之2號,14.92,住,,,1031107,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.06,0,0,0,無,無,4550000,54128,,0.0,0,,RPRTMLMJRHKFFGH86CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號2樓之3,17.58,住,,,1031229,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.18,2,2,1,有,無,4850000,57719,坡道平面,30.21,1100000,,RPSTMLMJRHKFFGH96CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路147號6樓之1,22.91,住,,,1031107,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,3,2,2,有,無,6880000,58644,坡道平面,28.19,1100000,,RPTTMLMJRHKFFGH07CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路145號3樓之2,24.51,住,,,1031108,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.95,3,2,2,有,無,6650000,53499,坡道平面,30.21,1100000,,RPUTMLMJRHKFFGH17CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之9號5樓,29.84,住,,,1031108,土地1建物1車位2,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,9200000,65251,坡道平面,60.42,2500000,,RPWTMLMJRHKFFGH37CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之9號2樓,29.84,住,,,1031107,土地1建物1車位2,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.1,4,2,2,有,無,8350000,59895,坡道平面,60.42,2200000,,RPXTMLMJRHKFFGH47CB
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南平路149之7號13樓,23.45,住,,,1031208,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.01,3,2,2,有,無,6750000,56680,坡道平面,30.21,1150000,,RPOUMLMJRHKFFGH66CB
